,Index,Text,Dates
405,646,No,['2023-03-23']
406,647,Do not sell or share,['2023-03-23']
407,648,Ambiguous,['2023-03-23']
408,649,Ambiguous,['2023-03-23']
409,650,No,['2023-03-23']
410,651,No,['2023-03-23']
411,652,No,['2023-03-23']
412,653,No,['2023-03-23']
413,654,No,['2023-03-23']
414,655,Ambiguous,['2023-03-23']
415,656,Do not sell,['2023-03-23']
416,657,Ambiguous,['2023-03-23']
417,658,No,['2023-03-23']
418,659,No,['2023-03-23']
419,660,No,['2023-03-23']
420,661,No,['2023-03-23']
421,662,Ambiguous,['2023-03-23']
422,663,No,['2023-03-23']
423,664,Do not sell,['2023-03-23']
424,665,Do not sell or share,['2023-03-23']
425,666,Do not sell,['2023-03-23']
426,667,No,['2023-03-23']
427,668,Do not sell,['2023-03-23']
428,669,Ambiguous,['2023-03-23']
429,670,Do not sell,['2023-03-23']
430,671,Do not sell or share,['2023-03-23']
431,672,Ambiguous,['2023-03-23']
432,673,Do not sell or share,['2023-03-23']
433,674,Ambiguous,['2023-03-23']
434,675,Do not sell,['2023-03-23']
435,676,Ambiguous,['2023-03-23']
436,677,Do not sell or share,['2023-03-23']
437,678,No,['2023-03-23']
438,679,Ambiguous,['2023-03-23']
439,680,Do not sell,['2023-03-23']
440,681,No,['2023-03-23']
441,682,No,['2023-03-23']
442,684,Privacy Choices,['2023-03-23']
443,685,No,['2023-03-23']
444,686,No,['2023-03-23']
445,687,Do not sell,['2023-03-23']
446,688,Ambiguous,['2023-03-23']
447,689,Do not sell,['2023-03-23']
448,690,No,['2023-03-23']
449,691,Ambiguous,['2023-03-23']
450,692,Ambiguous,['2023-03-23']
451,693,Privacy Choices,['2023-03-23']
452,694,No,['2023-03-23']
453,695,No,['2023-03-23']
454,696,Ambiguous,['2023-03-23']
455,698,Ambiguous,['2023-03-23']
456,699,Opt out,['2023-03-23']
457,700,Do not sell,['2023-03-23']
458,701,Ambiguous,['2023-03-23']
459,702,Do not sell,['2023-03-23']
460,703,Do not sell,['2023-03-23']
461,704,Do not sell,['2023-03-23']
462,705,Ambiguous,['2023-03-23']
463,706,Ambiguous,['2023-03-23']
464,707,Ambiguous,['2023-03-23']
465,708,Ambiguous,['2023-03-23']
466,709,Do not sell,['2023-03-23']
467,710,Ambiguous,['2023-03-23']
468,711,No,['2023-03-23']
469,712,No,['2023-03-23']
470,713,No,['2023-03-23']
471,714,Ambiguous,['2023-03-23']
472,715,Ambiguous,['2023-03-23']
473,716,No,['2023-03-23']
474,717,Ambiguous,['2023-03-23']
475,718,Ambiguous,['2023-03-23']
476,719,Do not sell,['2023-03-23']
477,720,Do not sell,['2023-03-23']
478,721,Ambiguous,['2023-03-23']
479,722,Do not sell,['2023-03-23']
480,723,Do not sell,['2023-03-23']
481,724,No,['2023-03-23']
482,725,No,['2023-03-23']
483,726,Ambiguous,['2023-03-23']
484,727,No,['2023-03-23']
485,728,No,['2023-03-23']
486,729,No,['2023-03-23']
487,730,No,['2023-03-23']
488,731,No,['2023-03-23']
489,732,Privacy Choices,['2023-03-23']
490,733,Do not sell,['2023-03-23']
491,734,No,['2023-03-23']
492,735,Ambiguous,['2023-03-23']
493,736,Ambiguous,['2023-03-23']
494,737,Do not sell,['2023-03-23']
495,738,Do not sell,['2023-03-23']
496,739,Ambiguous,['2023-03-23']
497,740,No,['2023-03-23']
498,741,No,['2023-03-23']
499,742,Ambiguous,['2023-03-23']
500,743,Ambiguous,['2023-03-23']
501,744,No,['2023-03-23']
502,745,Privacy Choices,['2023-03-23']
503,746,No,['2023-03-23']
504,747,No,['2023-03-23']
505,748,No,['2023-03-23']
506,749,Ambiguous,['2023-03-23']
507,750,Ambiguous,['2023-03-23']
508,751,No,['2023-03-23']
509,752,Ambiguous,['2023-03-23']
510,753,Ambiguous,['2023-03-23']
511,754,No,['2023-03-23']
512,755,Do not sell,['2023-03-23']
513,756,No,['2023-03-23']
514,757,Do not sell,['2023-03-23']
515,758,Do not sell,['2023-03-23']
